scenario,variable,year,value,units
GCAM,C2F6_emissions,2005,1.3326894438,Gg
GCAM,C2F6_emissions,2006,1.29457473732,Gg
GCAM,C2F6_emissions,2007,1.25646003084,Gg
GCAM,C2F6_emissions,2008,1.21834532436,Gg
GCAM,C2F6_emissions,2009,1.18023061788,Gg
GCAM,C2F6_emissions,2010,1.1421159114,Gg
GCAM,C2F6_emissions,2011,1.2114970898,Gg
GCAM,C2F6_emissions,2012,1.2808782682,Gg
GCAM,C2F6_emissions,2013,1.3502594466,Gg
GCAM,C2F6_emissions,2014,1.419640625,Gg
GCAM,C2F6_emissions,2015,1.4890218034,Gg
GCAM,C2F6_emissions,2016,1.53725974892,Gg
GCAM,C2F6_emissions,2017,1.58549769444,Gg
GCAM,C2F6_emissions,2018,1.63373563996,Gg
GCAM,C2F6_emissions,2019,1.68197358548,Gg
GCAM,C2F6_emissions,2020,1.730211531,Gg
GCAM,C2F6_emissions,2021,1.77850320424,Gg
GCAM,C2F6_emissions,2022,1.82679487748,Gg
GCAM,C2F6_emissions,2023,1.87508655072,Gg
GCAM,C2F6_emissions,2024,1.92337822396,Gg
GCAM,C2F6_emissions,2025,1.9716698972,Gg
GCAM,C2F6_emissions,2026,2.01540277286,Gg
GCAM,C2F6_emissions,2027,2.05913564852,Gg
GCAM,C2F6_emissions,2028,2.10286852418,Gg
GCAM,C2F6_emissions,2029,2.14660139984,Gg
GCAM,C2F6_emissions,2030,2.1903342755,Gg
GCAM,C2F6_emissions,2031,2.22477417686,Gg
GCAM,C2F6_emissions,2032,2.25921407822,Gg
GCAM,C2F6_emissions,2033,2.29365397958,Gg
GCAM,C2F6_emissions,2034,2.32809388094,Gg
GCAM,C2F6_emissions,2035,2.3625337823,Gg
GCAM,C2F6_emissions,2036,2.39013774706,Gg
GCAM,C2F6_emissions,2037,2.41774171182,Gg
GCAM,C2F6_emissions,2038,2.44534567658,Gg
GCAM,C2F6_emissions,2039,2.47294964134,Gg
GCAM,C2F6_emissions,2040,2.5005536061,Gg
GCAM,C2F6_emissions,2041,2.52651396642,Gg
GCAM,C2F6_emissions,2042,2.55247432674,Gg
GCAM,C2F6_emissions,2043,2.57843468706,Gg
GCAM,C2F6_emissions,2044,2.60439504738,Gg
GCAM,C2F6_emissions,2045,2.6303554077,Gg
GCAM,C2F6_emissions,2046,2.65100788968,Gg
GCAM,C2F6_emissions,2047,2.67166037166,Gg
GCAM,C2F6_emissions,2048,2.69231285364,Gg
GCAM,C2F6_emissions,2049,2.71296533562,Gg
GCAM,C2F6_emissions,2050,2.7336178176,Gg
GCAM,C2F6_emissions,2051,2.75044716748,Gg
GCAM,C2F6_emissions,2052,2.76727651736,Gg
GCAM,C2F6_emissions,2053,2.78410586724,Gg
GCAM,C2F6_emissions,2054,2.80093521712,Gg
GCAM,C2F6_emissions,2055,2.817764567,Gg
GCAM,C2F6_emissions,2056,2.8318554112,Gg
GCAM,C2F6_emissions,2057,2.8459462554,Gg
GCAM,C2F6_emissions,2058,2.8600370996,Gg
GCAM,C2F6_emissions,2059,2.8741279438,Gg
GCAM,C2F6_emissions,2060,2.888218788,Gg
GCAM,C2F6_emissions,2061,2.8992771486,Gg
GCAM,C2F6_emissions,2062,2.9103355092,Gg
GCAM,C2F6_emissions,2063,2.9213938698,Gg
GCAM,C2F6_emissions,2064,2.9324522304,Gg
GCAM,C2F6_emissions,2065,2.943510591,Gg
GCAM,C2F6_emissions,2066,2.9517760456,Gg
GCAM,C2F6_emissions,2067,2.9600415002,Gg
GCAM,C2F6_emissions,2068,2.9683069548,Gg
GCAM,C2F6_emissions,2069,2.9765724094,Gg
GCAM,C2F6_emissions,2070,2.984837864,Gg
GCAM,C2F6_emissions,2071,2.990484335,Gg
GCAM,C2F6_emissions,2072,2.996130806,Gg
GCAM,C2F6_emissions,2073,3.001777277,Gg
GCAM,C2F6_emissions,2074,3.007423748,Gg
GCAM,C2F6_emissions,2075,3.013070219,Gg
GCAM,C2F6_emissions,2076,3.016409159,Gg
GCAM,C2F6_emissions,2077,3.019748099,Gg
GCAM,C2F6_emissions,2078,3.023087039,Gg
GCAM,C2F6_emissions,2079,3.026425979,Gg
GCAM,C2F6_emissions,2080,3.029764919,Gg
GCAM,C2F6_emissions,2081,3.0314525436,Gg
GCAM,C2F6_emissions,2082,3.0331401682,Gg
GCAM,C2F6_emissions,2083,3.0348277928,Gg
GCAM,C2F6_emissions,2084,3.0365154174,Gg
GCAM,C2F6_emissions,2085,3.038203042,Gg
GCAM,C2F6_emissions,2086,3.0385305686,Gg
GCAM,C2F6_emissions,2087,3.0388580952,Gg
GCAM,C2F6_emissions,2088,3.0391856218,Gg
GCAM,C2F6_emissions,2089,3.0395131484,Gg
GCAM,C2F6_emissions,2090,3.039840675,Gg
GCAM,C2F6_emissions,2091,3.038708272,Gg
GCAM,C2F6_emissions,2092,3.037575869,Gg
GCAM,C2F6_emissions,2093,3.036443466,Gg
GCAM,C2F6_emissions,2094,3.035311063,Gg
GCAM,C2F6_emissions,2095,3.03417866,Gg
GCAM,C2F6_emissions,2096,3.0316640926,Gg
GCAM,C2F6_emissions,2097,3.0291495252,Gg
GCAM,C2F6_emissions,2098,3.0266349578,Gg
GCAM,C2F6_emissions,2099,3.0241203904,Gg
GCAM,C2F6_emissions,2100,3.021605823,Gg
GCAM,CF4_emissions,2005,4.5595095224,Gg
GCAM,CF4_emissions,2006,4.34577870814,Gg
GCAM,CF4_emissions,2007,4.13204789388,Gg
GCAM,CF4_emissions,2008,3.91831707962,Gg
GCAM,CF4_emissions,2009,3.70458626536,Gg
GCAM,CF4_emissions,2010,3.4908554511,Gg
GCAM,CF4_emissions,2011,3.70108125522,Gg
GCAM,CF4_emissions,2012,3.91130705934,Gg
GCAM,CF4_emissions,2013,4.12153286346,Gg
GCAM,CF4_emissions,2014,4.33175866758,Gg
GCAM,CF4_emissions,2015,4.5419844717,Gg
GCAM,CF4_emissions,2016,4.7132774042,Gg
GCAM,CF4_emissions,2017,4.8845703367,Gg
GCAM,CF4_emissions,2018,5.0558632692,Gg
GCAM,CF4_emissions,2019,5.2271562017,Gg
GCAM,CF4_emissions,2020,5.3984491342,Gg
GCAM,CF4_emissions,2021,5.57308813328,Gg
GCAM,CF4_emissions,2022,5.74772713236,Gg
GCAM,CF4_emissions,2023,5.92236613144,Gg
GCAM,CF4_emissions,2024,6.09700513052,Gg
GCAM,CF4_emissions,2025,6.2716441296,Gg
GCAM,CF4_emissions,2026,6.42783332858,Gg
GCAM,CF4_emissions,2027,6.58402252756,Gg
GCAM,CF4_emissions,2028,6.74021172654,Gg
GCAM,CF4_emissions,2029,6.89640092552,Gg
GCAM,CF4_emissions,2030,7.0525901245,Gg
GCAM,CF4_emissions,2031,7.1741890337,Gg
GCAM,CF4_emissions,2032,7.2957879429,Gg
GCAM,CF4_emissions,2033,7.4173868521,Gg
GCAM,CF4_emissions,2034,7.5389857613,Gg
GCAM,CF4_emissions,2035,7.6605846705,Gg
GCAM,CF4_emissions,2036,7.75802813956,Gg
GCAM,CF4_emissions,2037,7.85547160862,Gg
GCAM,CF4_emissions,2038,7.95291507768,Gg
GCAM,CF4_emissions,2039,8.05035854674,Gg
GCAM,CF4_emissions,2040,8.1478020158,Gg
GCAM,CF4_emissions,2041,8.23330110532,Gg
GCAM,CF4_emissions,2042,8.31880019484,Gg
GCAM,CF4_emissions,2043,8.40429928436,Gg
GCAM,CF4_emissions,2044,8.48979837388,Gg
GCAM,CF4_emissions,2045,8.5752974634,Gg
GCAM,CF4_emissions,2046,8.64172800904,Gg
GCAM,CF4_emissions,2047,8.70815855468,Gg
GCAM,CF4_emissions,2048,8.77458910032,Gg
GCAM,CF4_emissions,2049,8.84101964596,Gg
GCAM,CF4_emissions,2050,8.9074501916,Gg
GCAM,CF4_emissions,2051,8.9593614306,Gg
GCAM,CF4_emissions,2052,9.0112726696,Gg
GCAM,CF4_emissions,2053,9.0631839086,Gg
GCAM,CF4_emissions,2054,9.1150951476,Gg
GCAM,CF4_emissions,2055,9.1670063866,Gg
GCAM,CF4_emissions,2056,9.2098620131,Gg
GCAM,CF4_emissions,2057,9.2527176396,Gg
GCAM,CF4_emissions,2058,9.2955732661,Gg
GCAM,CF4_emissions,2059,9.3384288926,Gg
GCAM,CF4_emissions,2060,9.3812845191,Gg
GCAM,CF4_emissions,2061,9.41424815788,Gg
GCAM,CF4_emissions,2062,9.44721179666,Gg
GCAM,CF4_emissions,2063,9.48017543544,Gg
GCAM,CF4_emissions,2064,9.51313907422,Gg
GCAM,CF4_emissions,2065,9.546102713,Gg
GCAM,CF4_emissions,2066,9.57205896012,Gg
GCAM,CF4_emissions,2067,9.59801520724,Gg
GCAM,CF4_emissions,2068,9.62397145436,Gg
GCAM,CF4_emissions,2069,9.64992770148,Gg
GCAM,CF4_emissions,2070,9.6758839486,Gg
GCAM,CF4_emissions,2071,9.69520249974,Gg
GCAM,CF4_emissions,2072,9.71452105088,Gg
GCAM,CF4_emissions,2073,9.73383960202,Gg
GCAM,CF4_emissions,2074,9.75315815316,Gg
GCAM,CF4_emissions,2075,9.7724767043,Gg
GCAM,CF4_emissions,2076,9.78522481638,Gg
GCAM,CF4_emissions,2077,9.79797292846,Gg
GCAM,CF4_emissions,2078,9.81072104054,Gg
GCAM,CF4_emissions,2079,9.82346915262,Gg
GCAM,CF4_emissions,2080,9.8362172647,Gg
GCAM,CF4_emissions,2081,9.84337114876,Gg
GCAM,CF4_emissions,2082,9.85052503282,Gg
GCAM,CF4_emissions,2083,9.85767891688,Gg
GCAM,CF4_emissions,2084,9.86483280094,Gg
GCAM,CF4_emissions,2085,9.871986685,Gg
GCAM,CF4_emissions,2086,9.87374820622,Gg
GCAM,CF4_emissions,2087,9.87550972744,Gg
GCAM,CF4_emissions,2088,9.87727124866,Gg
GCAM,CF4_emissions,2089,9.87903276988,Gg
GCAM,CF4_emissions,2090,9.8807942911,Gg
GCAM,CF4_emissions,2091,9.8769637628,Gg
GCAM,CF4_emissions,2092,9.8731332345,Gg
GCAM,CF4_emissions,2093,9.8693027062,Gg
GCAM,CF4_emissions,2094,9.8654721779,Gg
GCAM,CF4_emissions,2095,9.8616416496,Gg
GCAM,CF4_emissions,2096,9.85334491054,Gg
GCAM,CF4_emissions,2097,9.84504817148,Gg
GCAM,CF4_emissions,2098,9.83675143242,Gg
GCAM,CF4_emissions,2099,9.82845469336,Gg
GCAM,CF4_emissions,2100,9.8201579543,Gg
GCAM,HFC125_emissions,2005,13.47367517,Gg
GCAM,HFC125_emissions,2006,15.929921536,Gg
GCAM,HFC125_emissions,2007,18.386167902,Gg
GCAM,HFC125_emissions,2008,20.842414268,Gg
GCAM,HFC125_emissions,2009,23.298660634,Gg
GCAM,HFC125_emissions,2010,25.754907,Gg
GCAM,HFC125_emissions,2011,28.67520572,Gg
GCAM,HFC125_emissions,2012,31.59550444,Gg
GCAM,HFC125_emissions,2013,34.51580316,Gg
GCAM,HFC125_emissions,2014,37.43610188,Gg
GCAM,HFC125_emissions,2015,40.3564006,Gg
GCAM,HFC125_emissions,2016,46.46968814,Gg
GCAM,HFC125_emissions,2017,52.58297568,Gg
GCAM,HFC125_emissions,2018,58.69626322,Gg
GCAM,HFC125_emissions,2019,64.80955076,Gg
GCAM,HFC125_emissions,2020,70.9228383,Gg
GCAM,HFC125_emissions,2021,75.64676872,Gg
GCAM,HFC125_emissions,2022,80.37069914,Gg
GCAM,HFC125_emissions,2023,85.09462956,Gg
GCAM,HFC125_emissions,2024,89.81855998,Gg
GCAM,HFC125_emissions,2025,94.5424904,Gg
GCAM,HFC125_emissions,2026,100.81558902,Gg
GCAM,HFC125_emissions,2027,107.08868764,Gg
GCAM,HFC125_emissions,2028,113.36178626,Gg
GCAM,HFC125_emissions,2029,119.63488488,Gg
GCAM,HFC125_emissions,2030,125.9079835,Gg
GCAM,HFC125_emissions,2031,129.0597959,Gg
GCAM,HFC125_emissions,2032,132.2116083,Gg
GCAM,HFC125_emissions,2033,135.3634207,Gg
GCAM,HFC125_emissions,2034,138.5152331,Gg
GCAM,HFC125_emissions,2035,141.6670455,Gg
GCAM,HFC125_emissions,2036,144.73662972,Gg
GCAM,HFC125_emissions,2037,147.80621394,Gg
GCAM,HFC125_emissions,2038,150.87579816,Gg
GCAM,HFC125_emissions,2039,153.94538238,Gg
GCAM,HFC125_emissions,2040,157.0149666,Gg
GCAM,HFC125_emissions,2041,160.38547388,Gg
GCAM,HFC125_emissions,2042,163.75598116,Gg
GCAM,HFC125_emissions,2043,167.12648844,Gg
GCAM,HFC125_emissions,2044,170.49699572,Gg
GCAM,HFC125_emissions,2045,173.867503,Gg
GCAM,HFC125_emissions,2046,177.1927984,Gg
GCAM,HFC125_emissions,2047,180.5180938,Gg
GCAM,HFC125_emissions,2048,183.8433892,Gg
GCAM,HFC125_emissions,2049,187.1686846,Gg
GCAM,HFC125_emissions,2050,190.49398,Gg
GCAM,HFC125_emissions,2051,193.9413948,Gg
GCAM,HFC125_emissions,2052,197.3888096,Gg
GCAM,HFC125_emissions,2053,200.8362244,Gg
GCAM,HFC125_emissions,2054,204.2836392,Gg
GCAM,HFC125_emissions,2055,207.731054,Gg
GCAM,HFC125_emissions,2056,211.33208544,Gg
GCAM,HFC125_emissions,2057,214.93311688,Gg
GCAM,HFC125_emissions,2058,218.53414832,Gg
GCAM,HFC125_emissions,2059,222.13517976,Gg
GCAM,HFC125_emissions,2060,225.7362112,Gg
GCAM,HFC125_emissions,2061,229.43489854,Gg
GCAM,HFC125_emissions,2062,233.13358588,Gg
GCAM,HFC125_emissions,2063,236.83227322,Gg
GCAM,HFC125_emissions,2064,240.53096056,Gg
GCAM,HFC125_emissions,2065,244.2296479,Gg
GCAM,HFC125_emissions,2066,248.03045928,Gg
GCAM,HFC125_emissions,2067,251.83127066,Gg
GCAM,HFC125_emissions,2068,255.63208204,Gg
GCAM,HFC125_emissions,2069,259.43289342,Gg
GCAM,HFC125_emissions,2070,263.2337048,Gg
GCAM,HFC125_emissions,2071,267.06224982,Gg
GCAM,HFC125_emissions,2072,270.89079484,Gg
GCAM,HFC125_emissions,2073,274.71933986,Gg
GCAM,HFC125_emissions,2074,278.54788488,Gg
GCAM,HFC125_emissions,2075,282.3764299,Gg
GCAM,HFC125_emissions,2076,286.09228464,Gg
GCAM,HFC125_emissions,2077,289.80813938,Gg
GCAM,HFC125_emissions,2078,293.52399412,Gg
GCAM,HFC125_emissions,2079,297.23984886,Gg
GCAM,HFC125_emissions,2080,300.9557036,Gg
GCAM,HFC125_emissions,2081,304.57210918,Gg
GCAM,HFC125_emissions,2082,308.18851476,Gg
GCAM,HFC125_emissions,2083,311.80492034,Gg
GCAM,HFC125_emissions,2084,315.42132592,Gg
GCAM,HFC125_emissions,2085,319.0377315,Gg
GCAM,HFC125_emissions,2086,322.44324708,Gg
GCAM,HFC125_emissions,2087,325.84876266,Gg
GCAM,HFC125_emissions,2088,329.25427824,Gg
GCAM,HFC125_emissions,2089,332.65979382,Gg
GCAM,HFC125_emissions,2090,336.0653094,Gg
GCAM,HFC125_emissions,2091,339.13463294,Gg
GCAM,HFC125_emissions,2092,342.20395648,Gg
GCAM,HFC125_emissions,2093,345.27328002,Gg
GCAM,HFC125_emissions,2094,348.34260356,Gg
GCAM,HFC125_emissions,2095,351.4119271,Gg
GCAM,HFC125_emissions,2096,354.63045316,Gg
GCAM,HFC125_emissions,2097,357.84897922,Gg
GCAM,HFC125_emissions,2098,361.06750528,Gg
GCAM,HFC125_emissions,2099,364.28603134,Gg
GCAM,HFC125_emissions,2100,367.5045574,Gg
GCAM,HFC134a_emissions,2005,130.6108405616,Gg
GCAM,HFC134a_emissions,2006,140.80914771785,Gg
GCAM,HFC134a_emissions,2007,151.0074548741,Gg
GCAM,HFC134a_emissions,2008,161.20576203035,Gg
GCAM,HFC134a_emissions,2009,171.4040691866,Gg
GCAM,HFC134a_emissions,2010,181.60237634285,Gg
GCAM,HFC134a_emissions,2011,194.11308099232,Gg
GCAM,HFC134a_emissions,2012,206.62378564179,Gg
GCAM,HFC134a_emissions,2013,219.13449029126,Gg
GCAM,HFC134a_emissions,2014,231.64519494073,Gg
GCAM,HFC134a_emissions,2015,244.1558995902,Gg
GCAM,HFC134a_emissions,2016,248.86096284969,Gg
GCAM,HFC134a_emissions,2017,253.56602610918,Gg
GCAM,HFC134a_emissions,2018,258.27108936867,Gg
GCAM,HFC134a_emissions,2019,262.97615262816,Gg
GCAM,HFC134a_emissions,2020,267.68121588765,Gg
GCAM,HFC134a_emissions,2021,273.90183581855,Gg
GCAM,HFC134a_emissions,2022,280.12245574945,Gg
GCAM,HFC134a_emissions,2023,286.34307568035,Gg
GCAM,HFC134a_emissions,2024,292.56369561125,Gg
GCAM,HFC134a_emissions,2025,298.78431554215,Gg
GCAM,HFC134a_emissions,2026,307.16597986622,Gg
GCAM,HFC134a_emissions,2027,315.54764419029,Gg
GCAM,HFC134a_emissions,2028,323.92930851436,Gg
GCAM,HFC134a_emissions,2029,332.31097283843,Gg
GCAM,HFC134a_emissions,2030,340.6926371625,Gg
GCAM,HFC134a_emissions,2031,348.0944048484,Gg
GCAM,HFC134a_emissions,2032,355.4961725343,Gg
GCAM,HFC134a_emissions,2033,362.8979402202,Gg
GCAM,HFC134a_emissions,2034,370.2997079061,Gg
GCAM,HFC134a_emissions,2035,377.701475592,Gg
GCAM,HFC134a_emissions,2036,385.255657705,Gg
GCAM,HFC134a_emissions,2037,392.809839818,Gg
GCAM,HFC134a_emissions,2038,400.364021931,Gg
GCAM,HFC134a_emissions,2039,407.918204044,Gg
GCAM,HFC134a_emissions,2040,415.472386157,Gg
GCAM,HFC134a_emissions,2041,424.8862441789,Gg
GCAM,HFC134a_emissions,2042,434.3001022008,Gg
GCAM,HFC134a_emissions,2043,443.7139602227,Gg
GCAM,HFC134a_emissions,2044,453.1278182446,Gg
GCAM,HFC134a_emissions,2045,462.5416762665,Gg
GCAM,HFC134a_emissions,2046,472.5815073442,Gg
GCAM,HFC134a_emissions,2047,482.6213384219,Gg
GCAM,HFC134a_emissions,2048,492.6611694996,Gg
GCAM,HFC134a_emissions,2049,502.7010005773,Gg
GCAM,HFC134a_emissions,2050,512.740831655,Gg
GCAM,HFC134a_emissions,2051,523.8713535624,Gg
GCAM,HFC134a_emissions,2052,535.0018754698,Gg
GCAM,HFC134a_emissions,2053,546.1323973772,Gg
GCAM,HFC134a_emissions,2054,557.2629192846,Gg
GCAM,HFC134a_emissions,2055,568.393441192,Gg
GCAM,HFC134a_emissions,2056,580.856977173,Gg
GCAM,HFC134a_emissions,2057,593.320513154,Gg
GCAM,HFC134a_emissions,2058,605.784049135,Gg
GCAM,HFC134a_emissions,2059,618.247585116,Gg
GCAM,HFC134a_emissions,2060,630.711121097,Gg
GCAM,HFC134a_emissions,2061,644.4099498226,Gg
GCAM,HFC134a_emissions,2062,658.1087785482,Gg
GCAM,HFC134a_emissions,2063,671.8076072738,Gg
GCAM,HFC134a_emissions,2064,685.5064359994,Gg
GCAM,HFC134a_emissions,2065,699.205264725,Gg
GCAM,HFC134a_emissions,2066,714.1645391577,Gg
GCAM,HFC134a_emissions,2067,729.1238135904,Gg
GCAM,HFC134a_emissions,2068,744.0830880231,Gg
GCAM,HFC134a_emissions,2069,759.0423624558,Gg
GCAM,HFC134a_emissions,2070,774.0016368885,Gg
GCAM,HFC134a_emissions,2071,789.931163421,Gg
GCAM,HFC134a_emissions,2072,805.8606899535,Gg
GCAM,HFC134a_emissions,2073,821.790216486,Gg
GCAM,HFC134a_emissions,2074,837.7197430185,Gg
GCAM,HFC134a_emissions,2075,853.649269551,Gg
GCAM,HFC134a_emissions,2076,869.9942979108,Gg
GCAM,HFC134a_emissions,2077,886.3393262706,Gg
GCAM,HFC134a_emissions,2078,902.6843546304,Gg
GCAM,HFC134a_emissions,2079,919.0293829902,Gg
GCAM,HFC134a_emissions,2080,935.37441135,Gg
GCAM,HFC134a_emissions,2081,951.899082004,Gg
GCAM,HFC134a_emissions,2082,968.423752658,Gg
GCAM,HFC134a_emissions,2083,984.948423312,Gg
GCAM,HFC134a_emissions,2084,1001.473093966,Gg
GCAM,HFC134a_emissions,2085,1017.99776462,Gg
GCAM,HFC134a_emissions,2086,1034.22021208,Gg
GCAM,HFC134a_emissions,2087,1050.44265954,Gg
GCAM,HFC134a_emissions,2088,1066.665107,Gg
GCAM,HFC134a_emissions,2089,1082.88755446,Gg
GCAM,HFC134a_emissions,2090,1099.11000192,Gg
GCAM,HFC134a_emissions,2091,1114.3365281254,Gg
GCAM,HFC134a_emissions,2092,1129.5630543308,Gg
GCAM,HFC134a_emissions,2093,1144.7895805362,Gg
GCAM,HFC134a_emissions,2094,1160.0161067416,Gg
GCAM,HFC134a_emissions,2095,1175.242632947,Gg
GCAM,HFC134a_emissions,2096,1191.0368609032,Gg
GCAM,HFC134a_emissions,2097,1206.8310888594,Gg
GCAM,HFC134a_emissions,2098,1222.6253168156,Gg
GCAM,HFC134a_emissions,2099,1238.4195447718,Gg
GCAM,HFC134a_emissions,2100,1254.213772728,Gg
GCAM,HFC143a_emissions,2005,16.657870006495,Gg
GCAM,HFC143a_emissions,2006,18.9563641178516,Gg
GCAM,HFC143a_emissions,2007,21.2548582292082,Gg
GCAM,HFC143a_emissions,2008,23.5533523405648,Gg
GCAM,HFC143a_emissions,2009,25.8518464519214,Gg
GCAM,HFC143a_emissions,2010,28.150340563278,Gg
GCAM,HFC143a_emissions,2011,31.3483420289326,Gg
GCAM,HFC143a_emissions,2012,34.5463434945872,Gg
GCAM,HFC143a_emissions,2013,37.7443449602418,Gg
GCAM,HFC143a_emissions,2014,40.9423464258964,Gg
GCAM,HFC143a_emissions,2015,44.140347891551,Gg
GCAM,HFC143a_emissions,2016,50.7496614783608,Gg
GCAM,HFC143a_emissions,2017,57.3589750651706,Gg
GCAM,HFC143a_emissions,2018,63.9682886519804,Gg
GCAM,HFC143a_emissions,2019,70.5776022387902,Gg
GCAM,HFC143a_emissions,2020,77.1869158256,Gg
GCAM,HFC143a_emissions,2021,82.2965301352156,Gg
GCAM,HFC143a_emissions,2022,87.4061444448312,Gg
