scenario,variable,year,value,units
GCAM,CO_emissions,2024,739.836254625353,Tg CO
GCAM,CO_emissions,2025,732.98721778258,Tg CO
GCAM,CO_emissions,2026,722.821784836535,Tg CO
GCAM,CO_emissions,2027,712.656351890489,Tg CO
GCAM,CO_emissions,2028,702.490918944444,Tg CO
GCAM,CO_emissions,2029,692.325485998399,Tg CO
GCAM,CO_emissions,2030,682.160053052353,Tg CO
GCAM,CO_emissions,2031,676.236808527465,Tg CO
GCAM,CO_emissions,2032,670.313564002576,Tg CO
GCAM,CO_emissions,2033,664.390319477688,Tg CO
GCAM,CO_emissions,2034,658.467074952799,Tg CO
GCAM,CO_emissions,2035,652.543830427911,Tg CO
GCAM,CO_emissions,2036,649.938469402477,Tg CO
GCAM,CO_emissions,2037,647.333108377044,Tg CO
GCAM,CO_emissions,2038,644.72774735161,Tg CO
GCAM,CO_emissions,2039,642.122386326177,Tg CO
GCAM,CO_emissions,2040,639.517025300743,Tg CO
GCAM,CO_emissions,2041,640.85279843438,Tg CO
GCAM,CO_emissions,2042,642.188571568017,Tg CO
GCAM,CO_emissions,2043,643.524344701654,Tg CO
GCAM,CO_emissions,2044,644.860117835291,Tg CO
GCAM,CO_emissions,2045,646.195890968928,Tg CO
GCAM,CO_emissions,2046,648.998153925783,Tg CO
GCAM,CO_emissions,2047,651.800416882639,Tg CO
GCAM,CO_emissions,2048,654.602679839495,Tg CO
GCAM,CO_emissions,2049,657.40494279635,Tg CO
GCAM,CO_emissions,2050,660.207205753206,Tg CO
GCAM,CO_emissions,2051,666.236911269584,Tg CO
GCAM,CO_emissions,2052,672.266616785962,Tg CO
GCAM,CO_emissions,2053,678.29632230234,Tg CO
GCAM,CO_emissions,2054,684.326027818718,Tg CO
GCAM,CO_emissions,2055,690.355733335096,Tg CO
GCAM,CO_emissions,2056,697.57038847316,Tg CO
GCAM,CO_emissions,2057,704.785043611224,Tg CO
GCAM,CO_emissions,2058,711.999698749288,Tg CO
GCAM,CO_emissions,2059,719.214353887352,Tg CO
GCAM,CO_emissions,2060,726.429009025416,Tg CO
GCAM,CO_emissions,2061,734.394645469724,Tg CO
GCAM,CO_emissions,2062,742.360281914032,Tg CO
GCAM,CO_emissions,2063,750.32591835834,Tg CO
GCAM,CO_emissions,2064,758.291554802647,Tg CO
GCAM,CO_emissions,2065,766.257191246955,Tg CO
GCAM,CO_emissions,2066,772.556387756456,Tg CO
GCAM,CO_emissions,2067,778.855584265956,Tg CO
GCAM,CO_emissions,2068,785.154780775457,Tg CO
GCAM,CO_emissions,2069,791.453977284958,Tg CO
GCAM,CO_emissions,2070,797.753173794458,Tg CO
GCAM,CO_emissions,2071,801.923202464977,Tg CO
GCAM,CO_emissions,2072,806.093231135497,Tg CO
GCAM,CO_emissions,2073,810.263259806016,Tg CO
GCAM,CO_emissions,2074,814.433288476535,Tg CO
GCAM,CO_emissions,2075,818.603317147054,Tg CO
GCAM,CO_emissions,2076,820.662389853144,Tg CO
GCAM,CO_emissions,2077,822.721462559233,Tg CO
GCAM,CO_emissions,2078,824.780535265323,Tg CO
GCAM,CO_emissions,2079,826.839607971413,Tg CO
GCAM,CO_emissions,2080,828.898680677502,Tg CO
GCAM,CO_emissions,2081,829.208042638515,Tg CO
GCAM,CO_emissions,2082,829.517404599528,Tg CO
GCAM,CO_emissions,2083,829.826766560541,Tg CO
GCAM,CO_emissions,2084,830.136128521553,Tg CO
GCAM,CO_emissions,2085,830.445490482566,Tg CO
GCAM,CO_emissions,2086,829.38309017748,Tg CO
GCAM,CO_emissions,2087,828.320689872394,Tg CO
GCAM,CO_emissions,2088,827.258289567307,Tg CO
GCAM,CO_emissions,2089,826.195889262221,Tg CO
GCAM,CO_emissions,2090,825.133488957135,Tg CO
GCAM,CO_emissions,2091,823.107582672887,Tg CO
GCAM,CO_emissions,2092,821.081676388639,Tg CO
GCAM,CO_emissions,2093,819.055770104391,Tg CO
GCAM,CO_emissions,2094,817.029863820143,Tg CO
GCAM,CO_emissions,2095,815.003957535895,Tg CO
GCAM,CO_emissions,2096,812.098792596179,Tg CO
GCAM,CO_emissions,2097,809.193627656463,Tg CO
GCAM,CO_emissions,2098,806.288462716747,Tg CO
GCAM,CO_emissions,2099,803.383297777031,Tg CO
GCAM,CO_emissions,2100,800.478132837315,Tg CO
GCAM,N2O_emissions,2005,5.92865564835175,Tg N
GCAM,N2O_emissions,2006,6.00468221712863,Tg N
GCAM,N2O_emissions,2007,6.08070878590552,Tg N
GCAM,N2O_emissions,2008,6.15673535468241,Tg N
GCAM,N2O_emissions,2009,6.23276192345929,Tg N
GCAM,N2O_emissions,2010,6.30878849223618,Tg N
GCAM,N2O_emissions,2011,6.3771922692239,Tg N
GCAM,N2O_emissions,2012,6.44559604621163,Tg N
GCAM,N2O_emissions,2013,6.51399982319935,Tg N
GCAM,N2O_emissions,2014,6.58240360018707,Tg N
GCAM,N2O_emissions,2015,6.6508073771748,Tg N
GCAM,N2O_emissions,2016,6.72686345638006,Tg N
GCAM,N2O_emissions,2017,6.80291953558532,Tg N
GCAM,N2O_emissions,2018,6.87897561479059,Tg N
GCAM,N2O_emissions,2019,6.95503169399585,Tg N
GCAM,N2O_emissions,2020,7.03108777320111,Tg N
GCAM,N2O_emissions,2021,7.13770805100342,Tg N
GCAM,N2O_emissions,2022,7.24432832880573,Tg N
GCAM,N2O_emissions,2023,7.35094860660805,Tg N
GCAM,N2O_emissions,2024,7.45756888441036,Tg N
GCAM,N2O_emissions,2025,7.56418916221267,Tg N
GCAM,N2O_emissions,2026,7.65244781054852,Tg N
GCAM,N2O_emissions,2027,7.74070645888437,Tg N
GCAM,N2O_emissions,2028,7.82896510722022,Tg N
GCAM,N2O_emissions,2029,7.91722375555606,Tg N
GCAM,N2O_emissions,2030,8.00548240389191,Tg N
GCAM,N2O_emissions,2031,8.08105494396548,Tg N
GCAM,N2O_emissions,2032,8.15662748403905,Tg N
GCAM,N2O_emissions,2033,8.23220002411261,Tg N
GCAM,N2O_emissions,2034,8.30777256418618,Tg N
GCAM,N2O_emissions,2035,8.38334510425975,Tg N
GCAM,N2O_emissions,2036,8.458832541832,Tg N
GCAM,N2O_emissions,2037,8.53431997940425,Tg N
GCAM,N2O_emissions,2038,8.6098074169765,Tg N
GCAM,N2O_emissions,2039,8.68529485454875,Tg N
GCAM,N2O_emissions,2040,8.760782292121,Tg N
GCAM,N2O_emissions,2041,8.87357538856191,Tg N
GCAM,N2O_emissions,2042,8.98636848500281,Tg N
GCAM,N2O_emissions,2043,9.09916158144372,Tg N
GCAM,N2O_emissions,2044,9.21195467788462,Tg N
GCAM,N2O_emissions,2045,9.32474777432553,Tg N
GCAM,N2O_emissions,2046,9.4287883706736,Tg N
GCAM,N2O_emissions,2047,9.53282896702167,Tg N
GCAM,N2O_emissions,2048,9.63686956336974,Tg N
GCAM,N2O_emissions,2049,9.74091015971781,Tg N
GCAM,N2O_emissions,2050,9.84495075606588,Tg N
GCAM,N2O_emissions,2051,9.93343323535114,Tg N
GCAM,N2O_emissions,2052,10.0219157146364,Tg N
GCAM,N2O_emissions,2053,10.1103981939217,Tg N
GCAM,N2O_emissions,2054,10.1988806732069,Tg N
GCAM,N2O_emissions,2055,10.2873631524922,Tg N
GCAM,N2O_emissions,2056,10.3668686808833,Tg N
GCAM,N2O_emissions,2057,10.4463742092744,Tg N
GCAM,N2O_emissions,2058,10.5258797376655,Tg N
GCAM,N2O_emissions,2059,10.6053852660566,Tg N
GCAM,N2O_emissions,2060,10.6848907944477,Tg N
GCAM,N2O_emissions,2061,10.7603526099669,Tg N
GCAM,N2O_emissions,2062,10.8358144254861,Tg N
GCAM,N2O_emissions,2063,10.9112762410053,Tg N
GCAM,N2O_emissions,2064,10.9867380565245,Tg N
GCAM,N2O_emissions,2065,11.0621998720437,Tg N
GCAM,N2O_emissions,2066,11.1271925084978,Tg N
GCAM,N2O_emissions,2067,11.1921851449519,Tg N
GCAM,N2O_emissions,2068,11.2571777814059,Tg N
GCAM,N2O_emissions,2069,11.32217041786,Tg N
GCAM,N2O_emissions,2070,11.3871630543141,Tg N
GCAM,N2O_emissions,2071,11.4434789724007,Tg N
GCAM,N2O_emissions,2072,11.4997948904873,Tg N
GCAM,N2O_emissions,2073,11.5561108085739,Tg N
GCAM,N2O_emissions,2074,11.6124267266606,Tg N
GCAM,N2O_emissions,2075,11.6687426447472,Tg N
GCAM,N2O_emissions,2076,11.7132455555752,Tg N
GCAM,N2O_emissions,2077,11.7577484664031,Tg N
GCAM,N2O_emissions,2078,11.8022513772311,Tg N
GCAM,N2O_emissions,2079,11.8467542880591,Tg N
GCAM,N2O_emissions,2080,11.891257198887,Tg N
GCAM,N2O_emissions,2081,11.9306209182293,Tg N
GCAM,N2O_emissions,2082,11.9699846375716,Tg N
GCAM,N2O_emissions,2083,12.0093483569139,Tg N
GCAM,N2O_emissions,2084,12.0487120762562,Tg N
GCAM,N2O_emissions,2085,12.0880757955985,Tg N
GCAM,N2O_emissions,2086,12.1200071723129,Tg N
GCAM,N2O_emissions,2087,12.1519385490274,Tg N
GCAM,N2O_emissions,2088,12.1838699257418,Tg N
GCAM,N2O_emissions,2089,12.2158013024562,Tg N
GCAM,N2O_emissions,2090,12.2477326791706,Tg N
GCAM,N2O_emissions,2091,12.2716000694713,Tg N
GCAM,N2O_emissions,2092,12.295467459772,Tg N
GCAM,N2O_emissions,2093,12.3193348500727,Tg N
GCAM,N2O_emissions,2094,12.3432022403733,Tg N
GCAM,N2O_emissions,2095,12.367069630674,Tg N
GCAM,N2O_emissions,2096,12.3826966677276,Tg N
GCAM,N2O_emissions,2097,12.3983237047813,Tg N
GCAM,N2O_emissions,2098,12.4139507418349,Tg N
GCAM,N2O_emissions,2099,12.4295777788886,Tg N
GCAM,N2O_emissions,2100,12.4452048159422,Tg N
GCAM,NOX_emissions,2005,43.3344678714798,Tg N
GCAM,NOX_emissions,2006,43.2466697315038,Tg N
GCAM,NOX_emissions,2007,43.1588715915277,Tg N
GCAM,NOX_emissions,2008,43.0710734515517,Tg N
GCAM,NOX_emissions,2009,42.9832753115756,Tg N
GCAM,NOX_emissions,2010,42.8954771715996,Tg N
GCAM,NOX_emissions,2011,42.7750471736462,Tg N
GCAM,NOX_emissions,2012,42.6546171756928,Tg N
GCAM,NOX_emissions,2013,42.5341871777394,Tg N
GCAM,NOX_emissions,2014,42.413757179786,Tg N
GCAM,NOX_emissions,2015,42.2933271818326,Tg N
GCAM,NOX_emissions,2016,41.7823260852456,Tg N
GCAM,NOX_emissions,2017,41.2713249886586,Tg N
GCAM,NOX_emissions,2018,40.7603238920716,Tg N
GCAM,NOX_emissions,2019,40.2493227954846,Tg N
GCAM,NOX_emissions,2020,39.7383216988977,Tg N
GCAM,NOX_emissions,2021,39.3459373233146,Tg N
GCAM,NOX_emissions,2022,38.9535529477315,Tg N
GCAM,NOX_emissions,2023,38.5611685721484,Tg N
GCAM,NOX_emissions,2024,38.1687841965654,Tg N
GCAM,NOX_emissions,2025,37.7763998209823,Tg N
GCAM,NOX_emissions,2026,37.362900110266,Tg N
GCAM,NOX_emissions,2027,36.9494003995497,Tg N
GCAM,NOX_emissions,2028,36.5359006888335,Tg N
GCAM,NOX_emissions,2029,36.1224009781172,Tg N
GCAM,NOX_emissions,2030,35.7089012674009,Tg N
GCAM,NOX_emissions,2031,35.3660894610535,Tg N
GCAM,NOX_emissions,2032,35.0232776547061,Tg N
GCAM,NOX_emissions,2033,34.6804658483587,Tg N
GCAM,NOX_emissions,2034,34.3376540420113,Tg N
GCAM,NOX_emissions,2035,33.9948422356638,Tg N
GCAM,NOX_emissions,2036,34.0448353734762,Tg N
GCAM,NOX_emissions,2037,34.0948285112886,Tg N
GCAM,NOX_emissions,2038,34.1448216491009,Tg N
GCAM,NOX_emissions,2039,34.1948147869133,Tg N
GCAM,NOX_emissions,2040,34.2448079247256,Tg N
GCAM,NOX_emissions,2041,34.4918095876337,Tg N
GCAM,NOX_emissions,2042,34.7388112505417,Tg N
GCAM,NOX_emissions,2043,34.9858129134497,Tg N
GCAM,NOX_emissions,2044,35.2328145763577,Tg N
GCAM,NOX_emissions,2045,35.4798162392658,Tg N
GCAM,NOX_emissions,2046,35.8681708043272,Tg N
GCAM,NOX_emissions,2047,36.2565253693887,Tg N
GCAM,NOX_emissions,2048,36.6448799344502,Tg N
GCAM,NOX_emissions,2049,37.0332344995117,Tg N
GCAM,NOX_emissions,2050,37.4215890645732,Tg N
GCAM,NOX_emissions,2051,37.9985191254437,Tg N
GCAM,NOX_emissions,2052,38.5754491863143,Tg N
GCAM,NOX_emissions,2053,39.1523792471849,Tg N
GCAM,NOX_emissions,2054,39.7293093080555,Tg N
GCAM,NOX_emissions,2055,40.3062393689261,Tg N
GCAM,NOX_emissions,2056,41.0187935572254,Tg N
GCAM,NOX_emissions,2057,41.7313477455248,Tg N
GCAM,NOX_emissions,2058,42.4439019338241,Tg N
GCAM,NOX_emissions,2059,43.1564561221235,Tg N
GCAM,NOX_emissions,2060,43.8690103104229,Tg N
GCAM,NOX_emissions,2061,44.6296136683127,Tg N
GCAM,NOX_emissions,2062,45.3902170262024,Tg N
GCAM,NOX_emissions,2063,46.1508203840922,Tg N
GCAM,NOX_emissions,2064,46.911423741982,Tg N
GCAM,NOX_emissions,2065,47.6720270998718,Tg N
GCAM,NOX_emissions,2066,48.30490767971,Tg N
GCAM,NOX_emissions,2067,48.9377882595483,Tg N
GCAM,NOX_emissions,2068,49.5706688393865,Tg N
GCAM,NOX_emissions,2069,50.2035494192248,Tg N
GCAM,NOX_emissions,2070,50.836429999063,Tg N
GCAM,NOX_emissions,2071,51.3088113561492,Tg N
GCAM,NOX_emissions,2072,51.7811927132354,Tg N
GCAM,NOX_emissions,2073,52.2535740703217,Tg N
GCAM,NOX_emissions,2074,52.7259554274079,Tg N
GCAM,NOX_emissions,2075,53.1983367844941,Tg N
GCAM,NOX_emissions,2076,53.4900337430432,Tg N
GCAM,NOX_emissions,2077,53.7817307015923,Tg N
GCAM,NOX_emissions,2078,54.0734276601414,Tg N
GCAM,NOX_emissions,2079,54.3651246186905,Tg N
GCAM,NOX_emissions,2080,54.6568215772396,Tg N
GCAM,NOX_emissions,2081,54.8588762256904,Tg N
GCAM,NOX_emissions,2082,55.0609308741413,Tg N
GCAM,NOX_emissions,2083,55.2629855225921,Tg N
GCAM,NOX_emissions,2084,55.465040171043,Tg N
GCAM,NOX_emissions,2085,55.6670948194938,Tg N
GCAM,NOX_emissions,2086,55.8144460044305,Tg N
GCAM,NOX_emissions,2087,55.9617971893671,Tg N
GCAM,NOX_emissions,2088,56.1091483743037,Tg N
GCAM,NOX_emissions,2089,56.2564995592403,Tg N
GCAM,NOX_emissions,2090,56.4038507441769,Tg N
GCAM,NOX_emissions,2091,56.7747561554481,Tg N
GCAM,NOX_emissions,2092,57.1456615667193,Tg N
GCAM,NOX_emissions,2093,57.5165669779905,Tg N
GCAM,NOX_emissions,2094,57.8874723892617,Tg N
GCAM,NOX_emissions,2095,58.2583778005329,Tg N
GCAM,NOX_emissions,2096,58.7133589989772,Tg N
GCAM,NOX_emissions,2097,59.1683401974216,Tg N
GCAM,NOX_emissions,2098,59.6233213958659,Tg N
GCAM,NOX_emissions,2099,60.0783025943103,Tg N
GCAM,NOX_emissions,2100,60.5332837927546,Tg N
GCAM,NMVOC_emissions,2005,180.642671918953,Tg NMVOC
GCAM,NMVOC_emissions,2006,183.130817522942,Tg NMVOC
GCAM,NMVOC_emissions,2007,185.618963126931,Tg NMVOC
GCAM,NMVOC_emissions,2008,188.10710873092,Tg NMVOC
GCAM,NMVOC_emissions,2009,190.595254334909,Tg NMVOC
GCAM,NMVOC_emissions,2010,193.083399938898,Tg NMVOC
GCAM,NMVOC_emissions,2011,195.073685873827,Tg NMVOC
GCAM,NMVOC_emissions,2012,197.063971808755,Tg NMVOC
GCAM,NMVOC_emissions,2013,199.054257743683,Tg NMVOC
GCAM,NMVOC_emissions,2014,201.044543678611,Tg NMVOC
GCAM,NMVOC_emissions,2015,203.034829613539,Tg NMVOC
GCAM,NMVOC_emissions,2016,200.139194883748,Tg NMVOC
GCAM,NMVOC_emissions,2017,197.243560153958,Tg NMVOC
GCAM,NMVOC_emissions,2018,194.347925424167,Tg NMVOC
GCAM,NMVOC_emissions,2019,191.452290694376,Tg NMVOC
GCAM,NMVOC_emissions,2020,188.556655964585,Tg NMVOC
GCAM,NMVOC_emissions,2021,188.529318467751,Tg NMVOC
GCAM,NMVOC_emissions,2022,188.501980970916,Tg NMVOC
GCAM,NMVOC_emissions,2023,188.474643474082,Tg NMVOC
GCAM,NMVOC_emissions,2024,188.447305977247,Tg NMVOC
GCAM,NMVOC_emissions,2025,188.419968480413,Tg NMVOC
GCAM,NMVOC_emissions,2026,187.545955691625,Tg NMVOC
GCAM,NMVOC_emissions,2027,186.671942902838,Tg NMVOC
GCAM,NMVOC_emissions,2028,185.79793011405,Tg NMVOC
GCAM,NMVOC_emissions,2029,184.923917325262,Tg NMVOC
GCAM,NMVOC_emissions,2030,184.049904536475,Tg NMVOC
GCAM,NMVOC_emissions,2031,184.089671892542,Tg NMVOC
GCAM,NMVOC_emissions,2032,184.129439248608,Tg NMVOC
GCAM,NMVOC_emissions,2033,184.169206604675,Tg NMVOC
GCAM,NMVOC_emissions,2034,184.208973960742,Tg NMVOC
GCAM,NMVOC_emissions,2035,184.248741316809,Tg NMVOC
GCAM,NMVOC_emissions,2036,184.607786779264,Tg NMVOC
GCAM,NMVOC_emissions,2037,184.966832241718,Tg NMVOC
GCAM,NMVOC_emissions,2038,185.325877704173,Tg NMVOC
GCAM,NMVOC_emissions,2039,185.684923166628,Tg NMVOC
GCAM,NMVOC_emissions,2040,186.043968629083,Tg NMVOC
GCAM,NMVOC_emissions,2041,186.793689459461,Tg NMVOC
GCAM,NMVOC_emissions,2042,187.543410289839,Tg NMVOC
GCAM,NMVOC_emissions,2043,188.293131120217,Tg NMVOC
GCAM,NMVOC_emissions,2044,189.042851950594,Tg NMVOC
GCAM,NMVOC_emissions,2045,189.792572780972,Tg NMVOC
GCAM,NMVOC_emissions,2046,190.409997283553,Tg NMVOC
GCAM,NMVOC_emissions,2047,191.027421786133,Tg NMVOC
GCAM,NMVOC_emissions,2048,191.644846288714,Tg NMVOC
GCAM,NMVOC_emissions,2049,192.262270791294,Tg NMVOC
GCAM,NMVOC_emissions,2050,192.879695293875,Tg NMVOC
GCAM,NMVOC_emissions,2051,193.763406974004,Tg NMVOC
GCAM,NMVOC_emissions,2052,194.647118654134,Tg NMVOC
GCAM,NMVOC_emissions,2053,195.530830334264,Tg NMVOC
GCAM,NMVOC_emissions,2054,196.414542014393,Tg NMVOC
GCAM,NMVOC_emissions,2055,197.298253694523,Tg NMVOC
GCAM,NMVOC_emissions,2056,198.185325459855,Tg NMVOC
GCAM,NMVOC_emissions,2057,199.072397225186,Tg NMVOC
GCAM,NMVOC_emissions,2058,199.959468990518,Tg NMVOC
GCAM,NMVOC_emissions,2059,200.84654075585,Tg NMVOC
GCAM,NMVOC_emissions,2060,201.733612521181,Tg NMVOC
GCAM,NMVOC_emissions,2061,202.606008489674,Tg NMVOC
GCAM,NMVOC_emissions,2062,203.478404458166,Tg NMVOC
GCAM,NMVOC_emissions,2063,204.350800426659,Tg NMVOC
GCAM,NMVOC_emissions,2064,205.223196395151,Tg NMVOC
GCAM,NMVOC_emissions,2065,206.095592363644,Tg NMVOC
GCAM,NMVOC_emissions,2066,206.786780832276,Tg NMVOC
GCAM,NMVOC_emissions,2067,207.477969300909,Tg NMVOC
GCAM,NMVOC_emissions,2068,208.169157769541,Tg NMVOC
GCAM,NMVOC_emissions,2069,208.860346238174,Tg NMVOC
GCAM,NMVOC_emissions,2070,209.551534706806,Tg NMVOC
GCAM,NMVOC_emissions,2071,210.058914740099,Tg NMVOC
GCAM,NMVOC_emissions,2072,210.566294773391,Tg NMVOC
GCAM,NMVOC_emissions,2073,211.073674806684,Tg NMVOC
GCAM,NMVOC_emissions,2074,211.581054839976,Tg NMVOC
GCAM,NMVOC_emissions,2075,212.088434873268,Tg NMVOC
GCAM,NMVOC_emissions,2076,212.426370234435,Tg NMVOC
GCAM,NMVOC_emissions,2077,212.764305595602,Tg NMVOC
GCAM,NMVOC_emissions,2078,213.102240956769,Tg NMVOC
GCAM,NMVOC_emissions,2079,213.440176317935,Tg NMVOC
GCAM,NMVOC_emissions,2080,213.778111679102,Tg NMVOC
GCAM,NMVOC_emissions,2081,214.039890290031,Tg NMVOC
GCAM,NMVOC_emissions,2082,214.30166890096,Tg NMVOC
GCAM,NMVOC_emissions,2083,214.563447511889,Tg NMVOC
GCAM,NMVOC_emissions,2084,214.825226122817,Tg NMVOC
GCAM,NMVOC_emissions,2085,215.087004733746,Tg NMVOC
GCAM,NMVOC_emissions,2086,215.217511929378,Tg NMVOC
GCAM,NMVOC_emissions,2087,215.34801912501,Tg NMVOC
GCAM,NMVOC_emissions,2088,215.478526320642,Tg NMVOC
GCAM,NMVOC_emissions,2089,215.609033516274,Tg NMVOC
GCAM,NMVOC_emissions,2090,215.739540711905,Tg NMVOC
GCAM,NMVOC_emissions,2091,215.766026676624,Tg NMVOC
GCAM,NMVOC_emissions,2092,215.792512641342,Tg NMVOC
GCAM,NMVOC_emissions,2093,215.81899860606,Tg NMVOC
GCAM,NMVOC_emissions,2094,215.845484570778,Tg NMVOC
GCAM,NMVOC_emissions,2095,215.871970535496,Tg NMVOC
GCAM,NMVOC_emissions,2096,215.811997247811,Tg NMVOC
GCAM,NMVOC_emissions,2097,215.752023960126,Tg NMVOC
GCAM,NMVOC_emissions,2098,215.69205067244,Tg NMVOC
GCAM,NMVOC_emissions,2099,215.632077384755,Tg NMVOC
GCAM,NMVOC_emissions,2100,215.57210409707,Tg NMVOC
